start_station_name,end_station_name,avg_duration,trip_count
UT West Mall @ Guadalupe,Trinity & 6th Street,30.9,102
UT West Mall @ Guadalupe,State Capitol Visitors Garage @ San Jacinto & 12th,30.8,92
UT West Mall @ Guadalupe,Red River & 8th Street,30.6,101
UT West Mall @ Guadalupe,Pease Park,30.2,29
UT West Mall @ Guadalupe,11th & San Jacinto,30.2,60
UT West Mall @ Guadalupe,Convention Center / 3rd & Trinity,30.1,174
UT West Mall @ Guadalupe,West & 6th St.,29.9,166
UT West Mall @ Guadalupe,Guadalupe & 6th,29.7,36
UT West Mall @ Guadalupe,5th & San Marcos,29.4,18
UT West Mall @ Guadalupe,Barton Springs @ Kinney Ave,29.4,73
UT West Mall @ Guadalupe,Brazos & 6th,29.4,198
UT West Mall @ Guadalupe,Long Center @ South 1st & Riverside,29.3,141
UT West Mall @ Guadalupe,Bullock Museum @ Congress & MLK,29.2,184
UT West Mall @ Guadalupe,Guadalupe & 21st,28.7,507
UT West Mall @ Guadalupe,East 6th at Robert Martinez,27.8,15
UT West Mall @ Guadalupe,23rd & Rio Grande,27.4,1101
UT West Mall @ Guadalupe,5th & Bowie,27.4,229
UT West Mall @ Guadalupe,City Hall / Lavaca & 2nd,27.4,239
UT West Mall @ Guadalupe,Barton Springs & Riverside,26.6,58
UT West Mall @ Guadalupe,Pfluger Bridge @ W 2nd Street,26.2,76
UT West Mall @ Guadalupe,2nd & Congress,24.5,239
UT West Mall @ Guadalupe,San Jacinto & 8th Street,23.9,109
UT West Mall @ Guadalupe,Henderson & 9th,23.6,65
UT West Mall @ Guadalupe,13th & San Antonio,23.3,66
UT West Mall @ Guadalupe,ACC - West & 12th Street,23.1,107
UT West Mall @ Guadalupe,4th & Congress,22.8,197
UT West Mall @ Guadalupe,Republic Square @ Guadalupe & 4th St.,22.5,185
UT West Mall @ Guadalupe,Republic Square @ Federal Courthouse Plaza,22.2,80
UT West Mall @ Guadalupe,Nueces & 26th,21.4,789
UT West Mall @ Guadalupe,Capitol Station / Congress & 11th,21.2,383
UT West Mall @ Guadalupe,8th & Congress,20.8,131
UT West Mall @ Guadalupe,23rd & San Jacinto @ DKR Stadium,19.7,535
UT West Mall @ Guadalupe,3rd & West,19.5,175
UT West Mall @ Guadalupe,Lavaca & 6th,19.1,97
UT West Mall @ Guadalupe,Republic Square @ 5th & Guadalupe,16.7,85
UT West Mall @ Guadalupe,21st & University,15.1,812
UT West Mall @ Guadalupe,Rio Grande & 28th,14.3,1293
UT West Mall @ Guadalupe,State Capitol @ 14th & Colorado,13.9,118
UT West Mall @ Guadalupe,17th & Guadalupe,13.6,432
UT West Mall @ Guadalupe,Dean Keeton & Speedway ,13.6,845
UT West Mall @ Guadalupe,21st & Speedway @PCL,12.0,5229
UT West Mall @ Guadalupe,Dean Keeton & Whitis,9.9,539
UT West Mall @ Guadalupe,22nd & Pearl,7.8,1977
Veterans/Atlanta @ MoPac Ped Bridge,East 11th/San Marcos,350.2,17
Veterans/Atlanta @ MoPac Ped Bridge,Guadalupe/West Mall @ University Co-op,265.3,29
Veterans/Atlanta @ MoPac Ped Bridge,Rainey/Davis,155.3,39
Veterans/Atlanta @ MoPac Ped Bridge,East 5th/Broadway @ Capital Metro HQ,90.6,27
Veterans/Atlanta @ MoPac Ped Bridge,21st/Speedway @ PCL,84.5,46
Veterans/Atlanta @ MoPac Ped Bridge,Veterans/Atlanta @ MoPac Ped Bridge,72.5,4255
Veterans/Atlanta @ MoPac Ped Bridge,2nd/Lavaca @ City Hall,71.1,182
Veterans/Atlanta @ MoPac Ped Bridge,South Congress/Elizabeth,68.0,53
Veterans/Atlanta @ MoPac Ped Bridge,10th/Red River,67.3,18
Veterans/Atlanta @ MoPac Ped Bridge,Rio Grande/12th,62.4,16
Veterans/Atlanta @ MoPac Ped Bridge,26th/Nueces,61.3,38
Veterans/Atlanta @ MoPac Ped Bridge,23rd/Pearl,60.7,19
Veterans/Atlanta @ MoPac Ped Bridge,12th/San Jacinto @ State Capitol Visitors Garage,60.7,10
Veterans/Atlanta @ MoPac Ped Bridge,Barton Springs Pool,52.0,252
Veterans/Atlanta @ MoPac Ped Bridge,Cesar Chavez/Congress,49.2,271
Veterans/Atlanta @ MoPac Ped Bridge,Nash Hernandez/East @ RBJ South,48.6,201
Veterans/Atlanta @ MoPac Ped Bridge,Lakeshore/Austin Hostel,47.7,380
Veterans/Atlanta @ MoPac Ped Bridge,6th/Brazos,46.9,48
Veterans/Atlanta @ MoPac Ped Bridge,East 2nd/Pedernales,46.3,60
Veterans/Atlanta @ MoPac Ped Bridge,16th/San Antonio,46.0,51
Veterans/Atlanta @ MoPac Ped Bridge,Plaza Saltillo,45.7,64
Veterans/Atlanta @ MoPac Ped Bridge,East 6th/Pedernales,45.7,32
Veterans/Atlanta @ MoPac Ped Bridge,Rainey/Cummings,45.3,682
Veterans/Atlanta @ MoPac Ped Bridge,Boardwalk West,45.2,420
Veterans/Atlanta @ MoPac Ped Bridge,Lakeshore/Pleasant Valley,44.7,239
Veterans/Atlanta @ MoPac Ped Bridge,6th/Congress,44.2,97
Veterans/Atlanta @ MoPac Ped Bridge,21st/University,44.0,29
Veterans/Atlanta @ MoPac Ped Bridge,3rd/Trinity @ The Convention Center,43.9,127
Veterans/Atlanta @ MoPac Ped Bridge,11th/Congress @ The Texas Capitol,43.1,81
Veterans/Atlanta @ MoPac Ped Bridge,South Congress/James,42.5,38
Veterans/Atlanta @ MoPac Ped Bridge,9th/Henderson,42.0,100
Veterans/Atlanta @ MoPac Ped Bridge,8th/San Jacinto,41.7,17
Veterans/Atlanta @ MoPac Ped Bridge,22nd/Pearl,41.7,21
Veterans/Atlanta @ MoPac Ped Bridge,2nd/Congress,41.6,167
Veterans/Atlanta @ MoPac Ped Bridge,Zilker Park,41.5,488
Veterans/Atlanta @ MoPac Ped Bridge,South Congress/Mary,41.2,24
Veterans/Atlanta @ MoPac Ped Bridge,8th/Red River,40.2,63
Veterans/Atlanta @ MoPac Ped Bridge,28th/Rio,39.5,21
Veterans/Atlanta @ MoPac Ped Bridge,East 4th/Chicon,39.5,32
Veterans/Atlanta @ MoPac Ped Bridge,East 5th/Shady @ Eastside Bus Plaza,38.6,14
Veterans/Atlanta @ MoPac Ped Bridge,East 6th/Robert T. Martinez,38.3,28
Veterans/Atlanta @ MoPac Ped Bridge,4th/Guadalupe @ Republic Square,38.3,98
Veterans/Atlanta @ MoPac Ped Bridge,23rd/San Jacinto @ DKR Stadium,37.9,29
Veterans/Atlanta @ MoPac Ped Bridge,8th/Congress,37.7,27
Veterans/Atlanta @ MoPac Ped Bridge,South Congress @ Bouldin Creek,36.2,51
Veterans/Atlanta @ MoPac Ped Bridge,Red River/Cesar Chavez @ The Fairmont,35.9,72
Veterans/Atlanta @ MoPac Ped Bridge,East 6th/Medina,35.5,64
Veterans/Atlanta @ MoPac Ped Bridge,Barton Springs/Bouldin @ Palmer Auditorium,35.2,235
Veterans/Atlanta @ MoPac Ped Bridge,4th/Congress,35.1,70
Veterans/Atlanta @ MoPac Ped Bridge,South Congress/Barton Springs @ The Austin American-Statesman,35.0,141
Veterans/Atlanta @ MoPac Ped Bridge,6th/Lavaca,34.8,26
Veterans/Atlanta @ MoPac Ped Bridge,22.5/Rio Grande,34.2,13
Veterans/Atlanta @ MoPac Ped Bridge,3rd/West,34.1,410
Veterans/Atlanta @ MoPac Ped Bridge,Rosewood/Angelina,33.9,10
Veterans/Atlanta @ MoPac Ped Bridge,South 1st/Riverside @ Long Center,33.4,229
Veterans/Atlanta @ MoPac Ped Bridge,6th/Trinity,33.4,19
Veterans/Atlanta @ MoPac Ped Bridge,Dean Keeton/Speedway,33.0,47
Veterans/Atlanta @ MoPac Ped Bridge,Riverside/South Lamar,33.0,816
Veterans/Atlanta @ MoPac Ped Bridge,6th/Chalmers,32.6,22
Veterans/Atlanta @ MoPac Ped Bridge,South Congress/Academy,32.6,44
Veterans/Atlanta @ MoPac Ped Bridge,4th/Sabine,31.8,28
Veterans/Atlanta @ MoPac Ped Bridge,21st/Guadalupe,31.6,74
Veterans/Atlanta @ MoPac Ped Bridge,28th/Rio Grande,31.5,66
Veterans/Atlanta @ MoPac Ped Bridge,6th/West,31.5,59
Veterans/Atlanta @ MoPac Ped Bridge,Hollow Creek/Barton Hills,31.2,139
Veterans/Atlanta @ MoPac Ped Bridge,Sterzing/Barton Springs,31.2,341
Veterans/Atlanta @ MoPac Ped Bridge,23rd/Rio Grande,31.1,124
Veterans/Atlanta @ MoPac Ped Bridge,Dean Keeton/Whitis,30.9,54
Veterans/Atlanta @ MoPac Ped Bridge,6th/Chalmers ,30.6,21
Veterans/Atlanta @ MoPac Ped Bridge,Electric Drive/Sandra Muraida Way @ Pfluger Ped Bridge,30.1,814
Veterans/Atlanta @ MoPac Ped Bridge,Rainey/Driskill,30.0,19
Veterans/Atlanta @ MoPac Ped Bridge,Barton Springs/Kinney,29.9,168
Veterans/Atlanta @ MoPac Ped Bridge,5th/Bowie,28.7,200
Veterans/Atlanta @ MoPac Ped Bridge,23rd/San Gabriel,28.0,10
Veterans/Atlanta @ MoPac Ped Bridge,Lake Austin Blvd/Deep Eddy,27.1,422
Veterans/Atlanta @ MoPac Ped Bridge,5th/Campbell,27.0,189
Veterans/Atlanta @ MoPac Ped Bridge,Lake Austin/Enfield,26.3,213
Veterans/Atlanta @ MoPac Ped Bridge,3rd/Nueces,21.7,188
Waller & 6th St.,12th/San Jacinto @ State Capitol Visitors Garage,151.4,22
Waller & 6th St.,Barton Springs/Bouldin @ Palmer Auditorium,69.6,32
Waller & 6th St.,Waller & 6th St.,58.3,420
Waller & 6th St.,South Congress & Academy,56.8,21
Waller & 6th St.,Riverside/South Lamar,47.5,49
Waller & 6th St.,City Hall / Lavaca & 2nd,47.2,23
Waller & 6th St.,Long Center @ South 1st & Riverside,44.6,13
Waller & 6th St.,Barton Springs & Riverside,43.4,13
Waller & 6th St.,Guadalupe/West Mall @ University Co-op,42.1,32
Waller & 6th St.,Barton Springs Pool,39.4,31
Waller & 6th St.,South Congress/Elizabeth,39.3,42
Waller & 6th St.,San Jacinto & 8th Street,37.7,13
Waller & 6th St.,Zilker Park,36.9,63
Waller & 6th St.,Barton Springs/Kinney,33.7,22
Waller & 6th St.,Capital Metro HQ - East 5th at Broadway,33.1,22
Waller & 6th St.,Rainey St @ Cummings,33.0,39
Waller & 6th St.,South Congress/Academy,32.7,93
Waller & 6th St.,South Congress & James,31.5,15
Waller & 6th St.,5th/Bowie,31.4,147
Waller & 6th St.,21st/Guadalupe,30.7,32
Waller & 6th St.,South Congress/James,29.6,65
Waller & 6th St.,Palmer Auditorium,29.1,12
Waller & 6th St.,Convention Center / 3rd & Trinity,27.9,39
Waller & 6th St.,East 5th/Broadway @ Capital Metro HQ,27.2,28
Waller & 6th St.,6th/West,26.9,96
Waller & 6th St.,Nueces @ 3rd,26.8,33
Waller & 6th St.,3rd/Trinity @ The Convention Center,26.2,69
Waller & 6th St.,ACC - Rio Grande & 12th,25.2,11
Waller & 6th St.,Capitol Station / Congress & 11th,25.2,14
Waller & 6th St.,South 1st/Riverside @ Long Center,25.1,69
Waller & 6th St.,11th/Congress @ The Texas Capitol,24.5,69
Waller & 6th St.,Toomey Rd @ South Lamar,24.4,31
Waller & 6th St.,East 4th & Chicon,24.2,26
Waller & 6th St.,East 6th/Pedernales,24.0,153
Waller & 6th St.,Barton Springs/Riverside,23.4,54
Waller & 6th St.,ACC - West & 12th Street,22.8,18
Waller & 6th St.,Dean Keeton/Speedway,22.5,267
Waller & 6th St.,2nd/Lavaca @ City Hall,21.3,131
Waller & 6th St.,2nd & Congress,20.9,21
Waller & 6th St.,Bullock Museum @ Congress & MLK,20.7,38
Waller & 6th St.,East 11th St. at Victory Grill,20.7,41
Waller & 6th St.,8th & Congress,20.2,23
Waller & 6th St.,East 11th/Victory Grill,20.1,105
Waller & 6th St.,17th/Guadalupe,20.0,23
Waller & 6th St.,Electric Drive/Sandra Muraida Way @ Pfluger Ped Bridge,19.7,24
Waller & 6th St.,East 11th/San Marcos,18.4,126
Waller & 6th St.,2nd/Congress,18.0,125
Waller & 6th St.,Republic Square @ Guadalupe & 4th St.,17.4,111
Waller & 6th St.,Rainey/Davis,17.4,223
Waller & 6th St.,Red River & 8th Street,17.1,21
Waller & 6th St.,Davis at Rainey Street,16.3,57
Waller & 6th St.,5th & San Marcos,15.6,81
Waller & 6th St.,8th/Congress,15.6,170
Waller & 6th St.,Plaza Saltillo,15.3,132
Waller & 6th St.,8th/San Jacinto,15.1,45
Waller & 6th St.,4th & Congress,15.1,53
Waller & 6th St.,Convention Center / 4th St. @ MetroRail,14.9,61
Waller & 6th St.,8th/Red River,14.8,152
Waller & 6th St.,5th & Bowie,14.8,11
Waller & 6th St.,6th/Trinity,14.7,271
Waller & 6th St.,Rainey @ River St,14.6,49
Waller & 6th St.,3rd/West,14.6,44
Waller & 6th St.,East 2nd & Pedernales,13.8,32
Waller & 6th St.,East 6th at Robert Martinez,13.4,102
Waller & 6th St.,Lavaca & 6th,12.9,10
Waller & 6th St.,4th/Congress,12.7,363
Waller & 6th St.,3rd & West,12.7,17
Waller & 6th St.,East 2nd/Pedernales,12.2,13
Waller & 6th St.,Trinity & 6th Street,12.1,60
Waller & 6th St.,Brazos & 6th,11.9,31
Waller & 6th St.,Rainey/Cummings,11.2,152
Waller & 6th St.,East 6th & Pedernales St.,10.9,34
Waller & 6th St.,East 6th/Robert T. Martinez,9.3,247
Waller & 6th St.,6th/Lavaca,8.5,24
Waller & 6th St.,East 11th St. & San Marcos,7.2,26
West & 6th St.,South Congress & Elizabeth,215.5,60
West & 6th St.,17th & Guadalupe,97.1,98
West & 6th St.,Sterzing at Barton Springs,87.0,51
West & 6th St.,23rd & San Jacinto @ DKR Stadium,82.5,10
West & 6th St.,5th & San Marcos,61.0,45
West & 6th St.,Republic Square @ Federal Courthouse Plaza,51.4,35
West & 6th St.,West & 6th St.,49.6,734
West & 6th St.,South Congress & James,48.4,114
West & 6th St.,23rd & Rio Grande,47.7,60
West & 6th St.,East 4th & Chicon,46.2,53
West & 6th St.,Barton Springs & Riverside,45.7,80
West & 6th St.,Medina & East 6th,45.3,45
West & 6th St.,Barton Springs Pool,44.5,75
West & 6th St.,5th & Bowie,42.6,151
West & 6th St.,Long Center @ South 1st & Riverside,42.1,179
West & 6th St.,East 11th St. at Victory Grill,40.5,31
West & 6th St.,Congress & Cesar Chavez,40.5,21
West & 6th St.,East 6th & Pedernales St.,39.8,24
West & 6th St.,11th & San Jacinto,38.3,32
West & 6th St.,Trinity & 6th Street,36.6,147
West & 6th St.,Boardwalk West,36.5,13
West & 6th St.,Davis at Rainey Street,36.1,342
West & 6th St.,Guadalupe & 21st,35.8,117
West & 6th St.,UT West Mall @ Guadalupe,35.6,122
West & 6th St.,Nueces & 3rd,35.3,55
West & 6th St.,Nueces & 26th,34.8,29
West & 6th St.,South Congress & Barton Springs at the Austin American-Statesman,33.6,79
West & 6th St.,Barton Springs @ Kinney Ave,33.2,180
West & 6th St.,MoPac Pedestrian Bridge @ Veterans Drive,33.1,98
West & 6th St.,South Congress & Academy,32.6,83
West & 6th St.,Henderson & 9th,32.0,32
West & 6th St.,San Jacinto & 8th Street,31.1,39
West & 6th St.,Pfluger Bridge @ W 2nd Street,30.7,268
West & 6th St.,East 11th St. & San Marcos,30.5,63
West & 6th St.,Riverside @ S. Lamar,29.8,224
West & 6th St.,State Capitol Visitors Garage @ San Jacinto & 12th,29.7,26
West & 6th St.,East 2nd & Pedernales,29.7,13
West & 6th St.,Zilker Park,29.6,203
West & 6th St.,Dean Keeton & Whitis,29.0,10
West & 6th St.,Rainey St @ Cummings,26.8,178
West & 6th St.,East 6th at Robert Martinez,26.7,51
West & 6th St.,21st & Speedway @PCL,26.6,24
West & 6th St.,State Capitol @ 14th & Colorado,26.6,34
West & 6th St.,13th & San Antonio,25.8,51
West & 6th St.,Capitol Station / Congress & 11th,23.5,182
West & 6th St.,Bullock Museum @ Congress & MLK,23.5,75
West & 6th St.,3rd & West,23.5,256
West & 6th St.,22nd & Pearl,23.0,42
West & 6th St.,Plaza Saltillo,22.7,89
West & 6th St.,Dean Keeton & Speedway ,21.6,13
West & 6th St.,2nd & Congress,21.4,216
West & 6th St.,Rio Grande & 28th,21.0,41
West & 6th St.,Zilker Park West,20.5,10
West & 6th St.,Waller & 6th St.,19.7,13
West & 6th St.,Brazos & 6th,19.6,230
West & 6th St.,Republic Square @ 5th & Guadalupe,19.0,35
West & 6th St.,ACC - West & 12th Street,18.8,101
West & 6th St.,Red River & 8th Street,18.6,130
West & 6th St.,Convention Center / 3rd & Trinity,18.3,207
West & 6th St.,Republic Square @ Guadalupe & 4th St.,17.2,32
West & 6th St.,Palmer Auditorium,17.0,85
West & 6th St.,21st & University,16.1,18
West & 6th St.,8th & Congress,15.7,159
West & 6th St.,City Hall / Lavaca & 2nd,15.6,255
West & 6th St.,6th & Congress,15.6,74
West & 6th St.,Convention Center / 4th St. @ MetroRail,14.9,270
West & 6th St.,Lavaca & 6th,14.5,246
West & 6th St.,4th & Congress,14.0,256
West & 6th St.,Guadalupe & 6th,11.6,39
West & 6th St.,Pease Park,9.8,40
Zilker Park,Hollow Creek & Barton Hills,250.8,11
Zilker Park,Rio Grande/12th,135.7,11
Zilker Park,23rd/Rio Grande,132.4,26
Zilker Park,UT West Mall @ Guadalupe,104.7,58
Zilker Park,Rio Grande & 28th,104.7,18
Zilker Park,17th/Guadalupe,88.3,62
Zilker Park,State Capitol @ 14th & Colorado,86.4,42
Zilker Park,Lakeshore/Austin Hostel,85.0,305
Zilker Park,Cesar Chavez/Congress,82.2,290
Zilker Park,Guadalupe/West Mall @ University Co-op,80.7,87
Zilker Park,One Texas Center,79.5,31
Zilker Park,Bullock Museum @ Congress & MLK,70.3,73
Zilker Park,Rosewood/Chicon,68.3,16
Zilker Park,6th/Lavaca,63.3,36
Zilker Park,San Jacinto & 8th Street,58.9,51
Zilker Park,East 11th/Victory Grill,58.9,24
Zilker Park,Zilker Park,58.7,14753
Zilker Park,East 6th & Pedernales St.,58.6,35
